payment_id,order_id,payment_date,payment_method,payment_status,amount_paid_gbp,refund_amount_gbp
394,394,2024-06-04 13:00:00,Google Pay,Paid,60.34,0.0
395,395,2024-06-28 12:00:00,Card,Paid,109.16,0.0
396,396,2025-12-26 00:00:00,Buy Now Pay Later,Paid,71.8,0.0
397,397,2025-02-21 19:00:00,PayPal,Paid,450.21,0.0
398,398,2024-12-04 03:00:00,Card,Paid,70.88,0.0
399,399,2024-12-16 09:00:00,PayPal,Paid,34.73,0.0
400,400,2025-10-30 00:00:00,Card,Paid,159.49,0.0
401,401,2024-08-30 20:00:00,Google Pay,Paid,205.48,0.0
402,402,2025-09-30 18:00:00,Card,Paid,424.41,0.0
403,403,2025-03-23 01:00:00,PayPal,Paid,191.76,0.0
404,404,2025-06-13 02:00:00,PayPal,Paid,142.89,0.0
405,405,2024-03-10 02:00:00,Buy Now Pay Later,Paid,243.04,0.0
406,406,2024-11-05 15:00:00,Apple Pay,Paid,382.13,0.0
407,407,2025-11-23 04:00:00,Buy Now Pay Later,Paid,297.15,0.0
408,408,2024-09-11 17:00:00,,Paid,257.56,0.0
409,409,2025-02-05 16:00:00,Google Pay,Paid,45.78,0.0
410,410,2025-03-26 20:00:00,Buy Now Pay Later,Paid,103.56,0.0
411,411,2024-08-01 15:00:00,Card,Paid,203.72,0.0
412,412,2025-11-02 22:00:00,Apple Pay,Paid,27.68,0.0
413,413,2024-12-10 17:00:00,PayPal,Paid,315.98,0.0
414,414,2025-08-12 12:00:00,PayPal,Paid,105.1,0.0
415,415,2025-09-11 09:00:00,Google Pay,Paid,240.31,0.0
416,416,2024-03-22 07:00:00,Buy Now Pay Later,Paid,199.55,0.0
417,417,2024-03-30 11:00:00,Apple Pay,Paid,157.76,0.0
418,418,2025-05-22 15:00:00,Apple Pay,Paid,411.33,0.0
419,419,2024-03-14 15:00:00,Google Pay,Paid,63.63,0.0
420,420,2025-10-02 01:00:00,Google Pay,Paid,910.77,0.0
421,421,2025-04-24 10:00:00,Apple Pay,Paid,75.84,0.0
422,422,2025-01-14 05:00:00,Google Pay,Paid,9.81,0.0
423,423,2024-12-31 08:00:00,Buy Now Pay Later,Paid,303.76,0.0
424,424,2024-01-29 13:00:00,Google Pay,Paid,32.73,0.0
425,425,2025-08-24 00:00:00,Buy Now Pay Later,Paid,399.98,0.0
426,426,2024-09-07 03:00:00,Buy Now Pay Later,Paid,413.48,0.0
427,427,2025-01-12 17:00:00,Google Pay,Paid,96.16,0.0
428,428,2024-04-14 16:00:00,Card,Refunded,386.24,386.24
429,429,2024-03-21 09:00:00,Google Pay,Paid,61.72,0.0
430,430,2025-07-30 01:00:00,Apple Pay,Paid,135.73,0.0
431,431,2024-05-08 04:00:00,Google Pay,Paid,200.63,0.0
432,432,2024-11-08 19:00:00,Google Pay,Partially Refunded,52.87,11.07
433,433,2025-10-21 17:00:00,Apple Pay,Paid,101.8,0.0
434,434,2024-11-18 17:00:00,Google Pay,Paid,118.3,0.0
435,435,2025-03-14 10:00:00,Buy Now Pay Later,Paid,233.05,0.0
436,436,2025-10-29 06:00:00,PayPal,Paid,370.9,0.0
437,437,2025-06-29 10:00:00,Google Pay,Paid,203.7,0.0
438,438,2024-11-07 16:00:00,Card,Paid,47.39,0.0
439,439,2025-03-07 23:00:00,PayPal,Refunded,283.21,283.21
440,440,2025-01-18 16:00:00,Buy Now Pay Later,Failed,0.0,0.0
441,441,2025-12-28 12:00:00,Apple Pay,Paid,380.49,0.0
442,442,2025-04-05 15:00:00,Apple Pay,Paid,57.66,0.0
443,443,2024-12-12 14:00:00,Buy Now Pay Later,Paid,84.56,0.0
444,444,2025-01-09 13:00:00,PayPal,Paid,23.0,0.0
445,445,2025-02-05 18:00:00,Google Pay,Paid,61.74,0.0
446,446,2025-12-16 16:00:00,PayPal,Paid,548.19,0.0
447,447,2024-09-13 14:00:00,PayPal,Paid,391.1,0.0
448,448,2025-10-21 04:00:00,Buy Now Pay Later,Paid,171.34,0.0
449,449,2024-12-08 16:00:00,Buy Now Pay Later,Paid,11.93,0.0
450,450,2025-12-09 11:00:00,Google Pay,Paid,66.93,0.0
451,451,2024-08-19 15:00:00,PayPal,Paid,53.32,0.0
452,452,2025-08-08 21:00:00,Apple Pay,Paid,340.63,0.0
453,453,2024-08-29 13:00:00,Apple Pay,Paid,96.76,0.0
454,454,2025-12-31 08:00:00,Buy Now Pay Later,Paid,413.55,0.0
455,455,2024-01-15 22:00:00,Card,Paid,87.14,0.0
456,456,2024-12-21 10:00:00,PayPal,Failed,0.0,0.0
457,457,2025-12-08 06:00:00,PayPal,Paid,189.67,0.0
458,458,2024-02-04 04:00:00,PayPal,Paid,877.41,0.0
459,459,2025-05-12 23:00:00,Google Pay,Paid,614.05,0.0
460,460,2024-03-02 11:00:00,Card,Paid,156.0,0.0
461,461,2024-09-06 14:00:00,Card,Paid,315.98,0.0
462,462,2025-10-19 16:00:00,Apple Pay,Paid,128.75,0.0
463,463,2025-06-03 08:00:00,Card,Paid,73.86,0.0
464,464,2024-12-14 03:00:00,Apple Pay,Paid,408.48,0.0
465,465,2025-04-06 02:00:00,Apple Pay,Paid,391.05,0.0
466,466,2024-08-13 07:00:00,Buy Now Pay Later,Paid,189.82,0.0
467,467,2025-08-23 05:00:00,Buy Now Pay Later,Paid,223.25,0.0
468,468,2024-12-29 11:00:00,PayPal,Paid,150.57,0.0
469,469,2024-05-17 22:00:00,Card,Paid,70.99,0.0
470,470,2024-06-04 13:00:00,Google Pay,Paid,330.2,0.0
471,471,2024-09-17 00:00:00,Buy Now Pay Later,Paid,58.82,0.0
472,472,2025-11-09 22:00:00,Card,Paid,131.38,0.0
473,473,2024-12-07 07:00:00,Google Pay,Paid,10.97,0.0
474,474,2024-12-21 02:00:00,Apple Pay,Paid,316.56,0.0
475,475,2025-02-27 04:00:00,Card,Paid,248.47,0.0
476,476,2025-12-29 16:00:00,Card,Paid,338.45,0.0
477,477,2025-06-09 10:00:00,Google Pay,Paid,62.5,0.0
478,478,2024-04-27 15:00:00,Apple Pay,Paid,313.44,0.0
479,479,2025-12-02 15:00:00,Apple Pay,Paid,54.96,0.0
480,480,2024-04-30 00:00:00,Google Pay,Paid,425.67,0.0
481,481,2025-05-27 22:00:00,Google Pay,Paid,101.23,0.0
482,482,2025-12-15 03:00:00,Google Pay,Paid,23.77,0.0
483,483,2025-08-27 04:00:00,Card,Paid,218.54,0.0
484,484,2025-01-23 05:00:00,Buy Now Pay Later,Paid,337.66,0.0
485,485,2025-08-25 21:00:00,PayPal,Paid,326.35,0.0
486,486,2024-06-26 01:00:00,Apple Pay,Paid,8.32,0.0
487,487,2024-08-31 13:00:00,Google Pay,Paid,152.22,0.0
488,488,2024-12-13 06:00:00,Buy Now Pay Later,Paid,449.09,0.0
489,489,2024-07-02 17:00:00,Google Pay,Paid,214.34,0.0
490,490,2024-10-30 09:00:00,Apple Pay,Paid,331.63,0.0
491,491,2024-05-13 18:00:00,Google Pay,Paid,44.36,0.0
492,492,2025-04-09 20:00:00,PayPal,Paid,116.53,0.0
493,493,2024-11-01 13:00:00,Card,Paid,31.42,0.0
494,494,2024-10-02 10:00:00,Apple Pay,Paid,35.99,0.0
495,495,2024-06-23 02:00:00,Buy Now Pay Later,Paid,340.59,0.0
496,496,2025-09-29 12:00:00,PayPal,Paid,82.19,0.0
497,497,2025-07-26 16:00:00,Apple Pay,Partially Refunded,185.57,58.04
498,498,2025-01-15 21:00:00,Buy Now Pay Later,Paid,147.65,0.0
499,499,2025-01-29 02:00:00,Google Pay,Paid,300.25,0.0
500,500,2024-11-26 10:00:00,Google Pay,Paid,63.84,0.0
501,501,2025-03-31 05:00:00,Apple Pay,Paid,344.31,0.0
502,502,2025-03-18 01:00:00,PayPal,Paid,22.85,0.0
503,503,2024-10-18 21:00:00,Buy Now Pay Later,Paid,557.04,0.0
504,504,2025-05-25 15:00:00,Buy Now Pay Later,Paid,185.68,0.0
505,505,2025-11-14 07:00:00,Card,Paid,606.44,0.0
506,506,2024-12-29 21:00:00,Google Pay,Paid,247.91,0.0
507,507,2024-01-10 04:00:00,Apple Pay,Paid,458.9,0.0
508,508,2025-08-10 17:00:00,Card,Paid,311.95,0.0
509,509,2024-12-25 20:00:00,Apple Pay,Paid,292.36,0.0
510,510,2025-01-22 14:00:00,Apple Pay,Paid,399.05,0.0
511,511,2025-08-06 06:00:00,Google Pay,Paid,97.59,0.0
512,512,2024-01-18 03:00:00,PayPal,Paid,85.39,0.0
513,513,2024-01-22 06:00:00,Apple Pay,Paid,82.73,0.0
514,514,2024-11-11 04:00:00,Apple Pay,Paid,428.99,0.0
515,515,2024-05-17 20:00:00,Google Pay,Paid,792.79,0.0
516,516,2024-06-04 09:00:00,Card,Paid,295.5,0.0
517,517,2024-09-28 21:00:00,Buy Now Pay Later,Paid,263.9,0.0
518,518,2024-11-15 03:00:00,Card,Paid,33.68,0.0
519,519,2025-05-31 10:00:00,PayPal,Paid,21.0,0.0
520,520,2025-11-04 10:00:00,Buy Now Pay Later,Paid,161.43,0.0
521,521,2024-10-22 10:00:00,Google Pay,Paid,530.72,0.0
522,522,2025-11-16 15:00:00,Card,Paid,209.23,0.0
523,523,2025-07-16 08:00:00,Apple Pay,Paid,345.38,0.0
524,524,2025-06-23 09:00:00,Buy Now Pay Later,Paid,74.13,0.0
525,525,2025-03-01 20:00:00,Buy Now Pay Later,Paid,308.65,0.0
526,526,2024-10-11 00:00:00,Apple Pay,Paid,327.64,0.0
527,527,2024-03-10 08:00:00,Buy Now Pay Later,Paid,48.93,0.0
528,528,2024-07-27 01:00:00,PayPal,Paid,139.57,0.0
529,529,2025-12-19 21:00:00,Google Pay,Paid,514.22,0.0
530,530,2024-06-02 08:00:00,Buy Now Pay Later,Paid,136.63,0.0
531,531,2025-11-07 14:00:00,Buy Now Pay Later,Paid,147.97,0.0
532,532,2025-12-01 01:00:00,Buy Now Pay Later,Paid,118.29,0.0
533,533,2024-08-05 05:00:00,Google Pay,Paid,151.96,0.0
534,534,2025-08-27 16:00:00,Google Pay,Failed,0.0,0.0
535,535,2025-11-14 22:00:00,Apple Pay,Paid,248.29,0.0
536,536,2024-10-28 02:00:00,PayPal,Paid,104.56,0.0
537,537,2024-12-04 16:00:00,Apple Pay,Paid,40.56,0.0
538,538,2025-05-29 17:00:00,Apple Pay,Paid,197.2,0.0
539,539,2024-01-02 08:00:00,PayPal,Paid,247.51,0.0
540,540,2025-11-26 15:00:00,Apple Pay,Paid,234.71,0.0
541,541,2025-12-27 20:00:00,Card,Paid,77.28,0.0
542,542,2024-09-20 12:00:00,PayPal,Paid,49.68,0.0
543,543,2025-07-03 21:00:00,Google Pay,Paid,77.77,0.0
544,544,2025-05-13 17:00:00,PayPal,Paid,76.96,0.0
545,545,2024-12-17 04:00:00,Card,Paid,51.93,0.0
546,546,2025-06-27 14:00:00,Buy Now Pay Later,Paid,825.37,0.0
547,547,2025-09-22 23:00:00,Card,Paid,214.33,0.0
548,548,2024-05-18 13:00:00,Buy Now Pay Later,Paid,221.86,0.0
549,549,2025-06-01 15:00:00,Card,Paid,238.22,0.0
550,550,2025-06-01 19:00:00,PayPal,Refunded,117.67,117.67
551,551,2024-10-12 12:00:00,PayPal,Paid,193.98,0.0
552,552,2025-08-28 04:00:00,Buy Now Pay Later,Paid,221.76,0.0
553,553,2024-11-29 04:00:00,Card,Paid,368.97,0.0
554,554,2024-07-05 16:00:00,Card,Paid,82.42,0.0
555,555,2024-10-04 10:00:00,Buy Now Pay Later,Refunded,167.48,167.48
556,556,2024-06-08 02:00:00,Google Pay,Paid,93.88,0.0
557,557,2024-05-06 08:00:00,PayPal,Refunded,128.88,128.88
558,558,2025-03-13 06:00:00,Google Pay,Paid,140.15,0.0
559,559,2025-09-19 04:00:00,Buy Now Pay Later,Paid,283.22,0.0
560,560,2024-06-30 12:00:00,Card,Paid,200.82,0.0
561,561,2025-11-18 15:00:00,PayPal,Paid,455.72,0.0
562,562,2025-10-28 05:00:00,Apple Pay,Paid,122.85,0.0
563,563,2025-08-09 10:00:00,Apple Pay,Paid,111.23,0.0
564,564,2024-01-10 13:00:00,PayPal,Paid,650.1,0.0
565,565,2025-06-19 22:00:00,Apple Pay,Paid,50.58,0.0
566,566,2024-01-15 13:00:00,Card,Paid,151.77,0.0
567,567,2025-10-11 04:00:00,Apple Pay,Paid,88.94,0.0
568,568,2025-06-16 10:00:00,PayPal,Paid,545.94,0.0
569,569,2024-01-31 12:00:00,Apple Pay,Paid,165.83,0.0
570,570,2025-05-17 16:00:00,Card,Paid,12.09,0.0
571,571,2024-06-29 10:00:00,Card,Paid,46.11,0.0
572,572,2024-08-23 20:00:00,Apple Pay,Paid,125.82,0.0
573,573,2025-09-05 08:00:00,Buy Now Pay Later,Paid,81.6,0.0
574,574,2024-12-22 01:00:00,Card,Paid,107.17,0.0
575,575,2024-04-27 05:00:00,PayPal,Paid,295.06,0.0
576,576,2025-04-12 08:00:00,PayPal,Paid,491.3,0.0
577,577,2025-06-13 06:00:00,PayPal,Paid,82.24,0.0
578,578,2025-12-16 04:00:00,Apple Pay,Paid,177.0,0.0
579,579,2025-04-19 11:00:00,PayPal,Paid,121.3,0.0
580,580,2024-12-28 20:00:00,Apple Pay,Paid,138.42,0.0
581,581,2025-06-20 19:00:00,PayPal,Paid,154.63,0.0
582,582,2024-12-31 15:00:00,Apple Pay,Paid,67.86,0.0
583,583,2025-09-27 20:00:00,Buy Now Pay Later,Paid,174.27,0.0
584,584,2025-09-01 18:00:00,Apple Pay,Paid,508.62,0.0
585,585,2025-11-30 11:00:00,Card,Paid,95.67,0.0
586,586,2025-09-08 13:00:00,Buy Now Pay Later,Paid,61.07,0.0
587,587,2024-11-18 04:00:00,PayPal,Failed,0.0,0.0
588,588,2024-09-19 18:00:00,Buy Now Pay Later,Paid,300.7,0.0
589,589,2024-11-22 16:00:00,Card,Paid,270.02,0.0
590,590,2025-04-18 14:00:00,Buy Now Pay Later,Paid,409.85,0.0
591,591,2025-03-30 13:00:00,PayPal,Paid,916.4,0.0
592,592,2025-10-04 19:00:00,Google Pay,Paid,60.73,0.0
593,593,2024-02-03 19:00:00,Google Pay,Paid,111.99,0.0
594,594,2024-07-31 17:00:00,PayPal,Paid,1086.0,0.0
595,595,2024-04-02 01:00:00,PayPal,Paid,208.66,0.0
596,596,2025-10-29 23:00:00,Google Pay,Paid,324.12,0.0
597,597,2025-03-15 19:00:00,Buy Now Pay Later,Paid,350.05,0.0
598,598,2024-02-13 02:00:00,Google Pay,Paid,175.87,0.0
599,599,2024-05-06 13:00:00,Google Pay,Paid,195.11,0.0
600,600,2025-04-01 10:00:00,Google Pay,Paid,186.54,0.0
601,601,2024-02-06 18:00:00,Google Pay,Paid,194.87,0.0
602,602,2025-08-23 18:00:00,Buy Now Pay Later,Paid,56.42,0.0
603,603,2024-07-20 08:00:00,Apple Pay,Paid,21.8,0.0
604,604,2025-12-25 22:00:00,Buy Now Pay Later,Paid,230.8,0.0
605,605,2025-03-25 17:00:00,Apple Pay,Paid,313.77,0.0
606,606,2025-07-09 19:00:00,Card,Paid,30.37,0.0
607,607,2024-06-29 04:00:00,PayPal,Paid,239.24,0.0
608,608,2025-09-30 03:00:00,PayPal,Partially Refunded,49.9,19.29
609,609,2025-07-08 12:00:00,Card,Paid,86.28,0.0
610,610,2024-10-22 13:00:00,Apple Pay,Paid,85.29,0.0
611,611,2025-06-05 05:00:00,Apple Pay,Refunded,124.67,124.67
612,612,2025-03-06 00:00:00,Buy Now Pay Later,Paid,64.06,0.0
613,613,2024-07-07 00:00:00,Apple Pay,Paid,145.2,0.0
614,614,2024-07-22 18:00:00,Buy Now Pay Later,Paid,103.97,0.0
615,615,2024-04-26 09:00:00,PayPal,Paid,78.56,0.0
616,616,2024-12-19 07:00:00,Google Pay,Paid,206.69,0.0
617,617,2025-06-25 02:00:00,Google Pay,Paid,217.31,0.0
618,618,2025-10-26 15:00:00,Apple Pay,Paid,108.41,0.0
619,619,2024-12-02 10:00:00,Google Pay,Paid,124.57,0.0
620,620,2025-02-17 10:00:00,PayPal,Paid,26.48,0.0
621,621,2024-02-16 10:00:00,PayPal,Paid,78.38,0.0
622,622,2024-12-23 14:00:00,Buy Now Pay Later,Paid,45.62,0.0
623,623,2024-12-05 15:00:00,PayPal,Paid,204.45,0.0
624,624,2024-08-17 01:00:00,Google Pay,Paid,48.93,0.0
625,625,2025-09-06 10:00:00,Card,Paid,232.87,0.0
626,626,2025-06-26 17:00:00,Buy Now Pay Later,Paid,362.31,0.0
627,627,2025-11-16 20:00:00,PayPal,Paid,108.87,0.0
628,628,2024-07-28 06:00:00,Apple Pay,Paid,405.34,0.0
629,629,2025-06-12 15:00:00,Apple Pay,Paid,200.5,0.0
630,630,2025-03-22 18:00:00,Card,Paid,108.95,0.0
631,631,2024-03-03 13:00:00,Card,Paid,248.44,0.0
632,632,2025-09-03 18:00:00,Apple Pay,Paid,145.94,0.0
633,633,2024-11-11 11:00:00,Google Pay,Paid,274.17,0.0
634,634,2024-04-09 04:00:00,PayPal,Failed,0.0,0.0
635,635,2025-07-30 12:00:00,PayPal,Failed,0.0,0.0
636,636,2024-06-05 02:00:00,Apple Pay,Paid,71.34,0.0
637,637,2024-02-19 00:00:00,Apple Pay,Paid,197.05,0.0
638,638,2025-08-26 22:00:00,,Paid,212.65,0.0
639,639,2024-11-18 20:00:00,Card,Paid,27.75,0.0
640,640,2025-09-12 15:00:00,PayPal,Paid,56.68,0.0
641,641,2025-06-08 17:00:00,Google Pay,Paid,51.7,0.0
642,642,2024-11-10 05:00:00,Buy Now Pay Later,Paid,455.16,0.0
643,643,2024-12-02 02:00:00,Google Pay,Paid,46.07,0.0
644,644,2025-10-15 12:00:00,Google Pay,Partially Refunded,125.81,53.68
645,645,2024-07-08 00:00:00,Buy Now Pay Later,Failed,0.0,0.0
646,646,2024-10-02 14:00:00,Card,Paid,396.83,0.0
647,647,2025-10-17 00:00:00,Apple Pay,Paid,617.62,0.0
648,648,2025-05-17 20:00:00,Google Pay,Paid,392.8,0.0
649,649,2025-01-04 19:00:00,Buy Now Pay Later,Paid,6.8,0.0
650,650,2024-02-15 22:00:00,Google Pay,Paid,194.71,0.0
651,651,2025-12-20 08:00:00,Google Pay,Paid,125.25,0.0
652,652,2024-09-02 23:00:00,Apple Pay,Paid,571.21,0.0
653,653,2024-06-09 13:00:00,Card,Paid,182.51,0.0
654,654,2025-12-01 21:00:00,PayPal,Paid,179.41,0.0
655,655,2024-03-21 02:00:00,Card,Paid,18.24,0.0
656,656,2024-10-22 23:00:00,Apple Pay,Paid,73.25,0.0
657,657,2024-02-19 15:00:00,Google Pay,Paid,8.88,0.0
658,658,2024-07-20 00:00:00,Apple Pay,Paid,100.95,0.0
659,659,2025-11-04 09:00:00,Buy Now Pay Later,Paid,26.92,0.0
660,660,2025-12-11 08:00:00,Card,Partially Refunded,437.06,287.72
661,661,2024-11-13 16:00:00,PayPal,Paid,79.34,0.0
662,662,2024-06-17 02:00:00,Google Pay,Paid,156.46,0.0
663,663,2024-12-04 08:00:00,Card,Paid,74.28,0.0
664,664,2025-06-11 10:00:00,Card,Paid,117.61,0.0
665,665,2025-06-03 08:00:00,Card,Paid,190.63,0.0
666,666,2025-11-21 06:00:00,PayPal,Paid,191.57,0.0
667,667,2024-03-01 04:00:00,PayPal,Paid,296.04,0.0
668,668,2025-07-04 05:00:00,Buy Now Pay Later,Paid,318.47,0.0
669,669,2024-12-24 12:00:00,Apple Pay,Paid,93.55,0.0
670,670,2024-11-17 13:00:00,Card,Paid,82.89,0.0
671,671,2025-06-30 09:00:00,Google Pay,Paid,220.23,0.0
672,672,2025-07-08 07:00:00,PayPal,Paid,193.54,0.0
673,673,2025-07-04 16:00:00,Buy Now Pay Later,Paid,60.11,0.0
674,674,2025-01-22 18:00:00,Google Pay,Failed,0.0,0.0
675,675,2025-07-30 20:00:00,Buy Now Pay Later,Paid,126.84,0.0
676,676,2024-03-21 11:00:00,Buy Now Pay Later,Paid,95.55,0.0
677,677,2024-01-19 17:00:00,Card,Paid,70.38,0.0
678,678,2025-03-05 06:00:00,Apple Pay,Paid,168.3,0.0
679,679,2025-02-17 11:00:00,Google Pay,Paid,28.78,0.0
680,680,2024-02-13 18:00:00,Google Pay,Paid,89.6,0.0
681,681,2024-06-13 23:00:00,Apple Pay,Paid,109.7,0.0
682,682,2024-11-25 02:00:00,Buy Now Pay Later,Paid,165.34,0.0
683,683,2025-05-17 10:00:00,Apple Pay,Paid,68.98,0.0
684,684,2025-07-15 08:00:00,Apple Pay,Paid,326.68,0.0
685,685,2025-11-08 11:00:00,Apple Pay,Paid,49.09,0.0
686,686,2025-12-27 11:00:00,Buy Now Pay Later,Paid,415.25,0.0
687,687,2024-12-24 17:00:00,Card,Paid,218.12,0.0
688,688,2025-12-14 01:00:00,Buy Now Pay Later,Paid,174.68,0.0
689,689,2025-11-15 01:00:00,Google Pay,Paid,262.99,0.0
690,690,2025-10-30 23:00:00,PayPal,Paid,287.08,0.0
691,691,2024-12-08 21:00:00,Card,Paid,52.83,0.0
692,692,2025-09-15 18:00:00,Apple Pay,Paid,117.83,0.0
693,693,2025-12-30 20:00:00,Buy Now Pay Later,Paid,261.93,0.0
694,694,2024-12-31 00:00:00,Buy Now Pay Later,Refunded,262.84,262.84
695,695,2025-06-06 18:00:00,PayPal,Paid,207.33,0.0
696,696,2025-07-16 09:00:00,Card,Paid,72.89,0.0
697,697,2024-06-04 15:00:00,Buy Now Pay Later,Paid,166.18,0.0
698,698,2025-12-08 05:00:00,Card,Paid,114.89,0.0
699,699,2025-11-03 22:00:00,Buy Now Pay Later,Paid,70.78,0.0
700,700,2024-06-27 20:00:00,Card,Refunded,12.36,12.36
701,701,2025-04-27 06:00:00,PayPal,Paid,810.44,0.0
702,702,2024-12-14 11:00:00,Apple Pay,Paid,264.84,0.0
703,703,2025-01-25 11:00:00,Google Pay,Paid,733.92,0.0
704,704,2024-12-04 12:00:00,Apple Pay,Paid,137.61,0.0
705,705,2025-10-08 10:00:00,Card,Paid,159.04,0.0
706,706,2025-12-28 19:00:00,Google Pay,Paid,436.29,0.0
707,707,2024-12-25 13:00:00,Buy Now Pay Later,Paid,66.91,0.0
708,708,2024-05-04 01:00:00,Google Pay,Paid,197.11,0.0
709,709,2025-09-30 05:00:00,PayPal,Paid,104.86,0.0
710,710,2025-04-17 11:00:00,Google Pay,Paid,277.24,0.0
711,711,2025-09-30 09:00:00,Google Pay,Paid,51.73,0.0
712,712,2025-10-27 20:00:00,Google Pay,Paid,492.67,0.0
713,713,2024-04-20 07:00:00,Buy Now Pay Later,Paid,402.42,0.0
714,714,2024-06-24 06:00:00,PayPal,Paid,273.73,0.0
715,715,2024-05-31 08:00:00,PayPal,Paid,397.15,0.0
716,716,2024-10-17 17:00:00,Buy Now Pay Later,Paid,15.2,0.0
717,717,2024-11-27 06:00:00,Apple Pay,Paid,66.9,0.0
718,718,2024-05-29 03:00:00,Apple Pay,Paid,119.03,0.0
719,719,2024-11-18 22:00:00,Google Pay,Paid,601.47,0.0
720,720,2025-10-26 20:00:00,PayPal,Refunded,122.78,122.78
721,721,2025-12-21 00:00:00,Apple Pay,Paid,240.54,0.0
722,722,2024-09-04 12:00:00,PayPal,Paid,142.89,0.0
723,723,2024-11-18 21:00:00,Buy Now Pay Later,Paid,42.93,0.0
724,724,2024-12-03 02:00:00,Apple Pay,Paid,221.0,0.0
725,725,2025-11-14 10:00:00,Card,Paid,194.75,0.0
726,726,2024-10-02 21:00:00,Card,Paid,289.57,0.0
727,727,2025-08-28 14:00:00,Apple Pay,Failed,0.0,0.0
728,728,2025-03-22 03:00:00,Card,Paid,231.83,0.0
729,729,2024-01-11 05:00:00,Apple Pay,Paid,247.64,0.0
730,730,2024-03-11 19:00:00,Buy Now Pay Later,Paid,92.68,0.0
731,731,2025-04-11 00:00:00,Buy Now Pay Later,Paid,167.3,0.0
732,732,2025-11-12 00:00:00,Google Pay,Paid,679.33,0.0
733,733,2024-12-30 17:00:00,PayPal,Paid,77.46,0.0
734,734,2024-07-11 10:00:00,Card,Paid,195.45,0.0
735,735,2024-06-26 16:00:00,Google Pay,Refunded,268.05,268.05
736,736,2025-06-18 17:00:00,Google Pay,Paid,158.48,0.0
737,737,2024-05-04 20:00:00,Google Pay,Paid,140.38,0.0
738,738,2025-09-09 04:00:00,Card,Paid,57.05,0.0
739,739,2025-05-23 01:00:00,Buy Now Pay Later,Paid,174.34,0.0
740,740,2024-07-21 08:00:00,Buy Now Pay Later,Paid,296.44,0.0
741,741,2025-02-23 12:00:00,Buy Now Pay Later,Paid,225.53,0.0
742,742,2024-05-31 17:00:00,Google Pay,Paid,121.17,0.0
743,743,2024-11-27 07:00:00,PayPal,Paid,140.73,0.0
744,744,2024-04-10 01:00:00,Google Pay,Paid,149.63,0.0
745,745,2025-03-01 02:00:00,Google Pay,Paid,426.66,0.0
746,746,2024-11-05 15:00:00,PayPal,Paid,106.8,0.0
747,747,2025-05-11 22:00:00,Buy Now Pay Later,Refunded,97.61,97.61
748,748,2024-07-06 10:00:00,Apple Pay,Paid,71.11,0.0
749,749,2024-10-15 17:00:00,PayPal,Paid,846.9,0.0
750,750,2024-09-26 15:00:00,Apple Pay,Paid,75.54,0.0
751,751,2024-09-05 21:00:00,,Paid,323.51,0.0
752,752,2025-11-22 23:00:00,Google Pay,Paid,346.34,0.0
753,753,2024-09-02 15:00:00,Apple Pay,Paid,300.61,0.0
754,754,2025-12-11 08:00:00,Google Pay,Paid,175.91,0.0
755,755,2024-08-28 08:00:00,Apple Pay,Paid,17.01,0.0
756,756,2024-06-26 15:00:00,Apple Pay,Paid,61.12,0.0
757,757,2025-06-17 23:00:00,Google Pay,Paid,103.22,0.0
758,758,2024-08-04 09:00:00,Google Pay,Paid,338.77,0.0
759,759,2024-03-28 22:00:00,Google Pay,Paid,80.01,0.0
760,760,2025-09-02 00:00:00,Buy Now Pay Later,Paid,52.63,0.0
761,761,2024-11-28 22:00:00,PayPal,Failed,0.0,0.0
762,762,2025-12-15 13:00:00,Buy Now Pay Later,Paid,509.48,0.0
763,763,2025-10-04 10:00:00,Google Pay,Paid,348.72,0.0
764,764,2025-08-26 19:00:00,Card,Paid,443.25,0.0
765,765,2025-05-14 05:00:00,Buy Now Pay Later,Paid,40.26,0.0
766,766,2024-12-27 11:00:00,PayPal,Paid,367.69,0.0
767,767,2024-10-17 18:00:00,Buy Now Pay Later,Paid,168.83,0.0
768,768,2025-12-20 21:00:00,Buy Now Pay Later,Paid,146.04,0.0
769,769,2024-08-28 06:00:00,Card,Paid,239.83,0.0
770,770,2025-03-13 16:00:00,Card,Failed,0.0,0.0
771,771,2024-10-20 22:00:00,Buy Now Pay Later,Paid,606.62,0.0
772,772,2025-12-03 05:00:00,Card,Failed,0.0,0.0
773,773,2025-05-16 04:00:00,PayPal,Paid,66.03,0.0
774,774,2025-11-08 15:00:00,Apple Pay,Paid,203.73,0.0
775,775,2024-06-16 17:00:00,Card,Paid,597.85,0.0
776,776,2024-08-20 10:00:00,PayPal,Paid,149.28,0.0
777,777,2024-05-24 23:00:00,Google Pay,Paid,541.81,0.0
778,778,2024-02-16 14:00:00,Buy Now Pay Later,Paid,509.52,0.0
779,779,2024-08-14 11:00:00,Card,Paid,280.13,0.0
780,780,2024-01-05 20:00:00,Apple Pay,Paid,212.3,0.0
781,781,2025-06-11 03:00:00,Apple Pay,Paid,155.34,0.0
782,782,2025-11-14 09:00:00,PayPal,Failed,0.0,0.0
783,783,2024-10-20 23:00:00,Card,Paid,267.55,0.0
784,784,2025-01-09 18:00:00,Google Pay,Paid,190.22,0.0
785,785,2024-09-05 09:00:00,PayPal,Paid,27.6,0.0
